ID,Chla,Precip,Depth,Area,WRT,Vol,TNLA,TrophicIndex,En/Lin-N,De/Lin-N,ln(En/Lin)-N,ln(De/Lin)-N,En/Lin-P,De/Lin-P,ln(En/Lin)-P,ln(De/Lin)-P,ln(En/De) of N,ln(En/De) of P,Long,Lat
163928,8.645,-12,12,8.88,138.3,106910000,11.60562207,3,0.044647335,0.346462047,-3.108960667,-1.059981999,0.033692868,0.591546106,-3.390469083,-0.525015651,-2.048978668,-2.865453432,5.4106,51.9694
163928,6.315,-12,12,8.88,138.3,106910000,11.60562207,2,0.025443154,0.243040357,-3.671308562,-1.414527772,0.024542907,0.439569079,-3.707332392,-0.821960398,-2.25678079,-2.885371994,-3.2626,51.93
13443,6,-12,3.9,17.14,187.4,67100000,11.60562207,2,0.035885711,0.230400832,-3.327416081,-1.467934741,0.030416169,0.393052809,-3.492780951,-0.933811302,-1.859481341,-2.558969649,-8.931,51.884
13443,6.6,-12,3.9,17.14,187.4,67100000,11.60562207,2,0.035885711,0.230400832,-3.327416081,-1.467934741,0.030416169,0.393052809,-3.492780951,-0.933811302,-1.859481341,-2.558969649,-8.931,51.884
13443,5.15,-12,3.9,17.14,187.4,67100000,11.60562207,2,0.035885711,0.230400832,-3.327416081,-1.467934741,0.030416169,0.393052809,-3.492780951,-0.933811302,-1.859481341,-2.558969649,-8.931,51.884
13443,5.6,-12,3.9,17.14,187.4,67100000,11.60562207,2,0.035885711,0.230400832,-3.327416081,-1.467934741,0.030416169,0.393052809,-3.492780951,-0.933811302,-1.859481341,-2.558969649,-10.0131,51.8916
13443,5.25,-12,3.9,17.14,187.4,67100000,11.60562207,2,0.035885711,0.230400832,-3.327416081,-1.467934741,0.030416169,0.393052809,-3.492780951,-0.933811302,-1.859481341,-2.558969649,-10.0186,51.8727
163454,2.8,-12,4.9,1.02,21.7,4940000,10.89595801,2,0.185138161,0.165893461,-1.686652914,-1.7964095,0.17730015,0.4392137,-1.729911223,-0.822769197,0.109756586,-0.907142026,-10.0186,51.8727
13412,6.4,-12,9.4,32.38,279.3,303680000,10.89595801,2,0.012399975,0.234381502,-4.390060819,-1.450805142,0.01071275,0.36916877,-4.536320694,-0.996501367,-2.939255676,-3.539819327,-9.1779,51.8378
13412,6.3,-12,9.4,32.38,279.3,303680000,10.89595801,2,0.012399975,0.234381502,-4.390060819,-1.450805142,0.01071275,0.36916877,-4.536320694,-0.996501367,-2.939255676,-3.539819327,-9.1779,51.8378
13412,5.8,-12,9.4,32.38,279.3,303680000,10.89595801,2,0.012399975,0.234381502,-4.390060819,-1.450805142,0.01071275,0.36916877,-4.536320694,-0.996501367,-2.939255676,-3.539819327,-9.1779,51.8378
13412,5.8,-12,9.4,32.38,279.3,303680000,10.89595801,2,0.012399975,0.234381502,-4.390060819,-1.450805142,0.01071275,0.36916877,-4.536320694,-0.996501367,-2.939255676,-3.539819327,5.5537,51.8324
13412,6.4,-12,9.4,32.38,279.3,303680000,10.89595801,2,0.012399975,0.234381502,-4.390060819,-1.450805142,0.01071275,0.36916877,-4.536320694,-0.996501367,-2.939255676,-3.539819327,5.4003,51.81
13412,5.8,-12,9.4,32.38,279.3,303680000,10.89595801,2,0.012399975,0.234381502,-4.390060819,-1.450805142,0.01071275,0.36916877,-4.536320694,-0.996501367,-2.939255676,-3.539819327,5.815,51.7449
163802,6.3,-12,2.3,2.91,1.3,6570000,11.55831113,2,0.028768954,0.017596473,-3.548458476,-4.040056789,0.038100213,0.088129394,-3.267535413,-2.428949156,0.491598313,-0.838586257,22.4176,51.6618
163511,5.6,-12,8.3,7.55,47.9,62390000,11.5110002,2,0.023897746,0.129251085,-3.733971141,-2.045998368,0.024727922,0.294993194,-3.699822209,-1.220802994,-1.687972772,-2.479019215,23.0454,51.5328
163511,6.7,-12,8.3,7.55,47.9,62390000,11.5110002,2,0.023897746,0.129251085,-3.733971141,-2.045998368,0.024727922,0.294993194,-3.699822209,-1.220802994,-1.687972772,-2.479019215,23.2223,51.4316
163511,6.8,-12,8.3,7.55,47.9,62390000,11.5110002,2,0.023897746,0.129251085,-3.733971141,-2.045998368,0.024727922,0.294993194,-3.699822209,-1.220802994,-1.687972772,-2.479019215,23.0781,51.3745
163511,6.9,-12,8.3,7.55,47.9,62390000,11.5110002,2,0.023897746,0.129251085,-3.733971141,-2.045998368,0.024727922,0.294993194,-3.699822209,-1.220802994,-1.687972772,-2.479019215,5.2023,51.2274
163511,12.1,-12,8.3,7.55,47.9,62390000,11.5110002,3,0.041935471,0.184251686,-3.171623246,-1.691452596,0.033946861,0.396984418,-3.382958901,-0.923858247,-1.48017065,-2.459100653,22.5296,51.1799
163567,4,-12,4.3,7.9,31.6,34000000,11.5110002,2,0.03079487,0.096761168,-3.480407172,-2.335509519,0.031239202,0.242297255,-3.466081506,-1.417589979,-1.144897653,-2.048491527,23.021,50.788
163567,2.5,-12,4.3,7.9,31.6,34000000,11.5110002,2,0.03079487,0.096761168,-3.480407172,-2.335509519,0.031239202,0.242297255,-3.466081506,-1.417589979,-1.144897653,-2.048491527,21.0471,50.6486
163567,2.8,-12,4.3,7.9,31.6,34000000,11.5110002,2,0.03079487,0.096761168,-3.480407172,-2.335509519,0.031239202,0.242297255,-3.466081506,-1.417589979,-1.144897653,-2.048491527,21.9408,50.3317
163567,1.7,-12,4.3,7.9,31.6,34000000,11.5110002,1,0.014123615,0.096761168,-4.259907088,-2.335509519,0.007750049,0.242297255,-4.860056079,-1.417589979,-1.924397569,-3.4424661,105.3603,49.9617
1321279,6.01,-12,5.1,0.48,380.6,2470000,10.7540252,2,1.516641622,1.442896104,0.416498431,0.366652277,1.014842782,2.005362377,0.014733706,0.695824781,0.049846154,-0.681091075,20.0456,49.8669
163699,6,-12,5.3,9.26,11.7,49360000,11.55831113,2,0.013890386,0.047527505,-4.276558303,-3.046446679,0.016269374,0.1486198,-4.118470821,-1.906363913,-1.230111624,-2.212106908,15.8963,49.6382
1188,6.3,-12,5.8,103.26,77.1,600960000,11.5110002,2,0.002928019,0.064722913,-5.833429084,-2.737639991,0.003026699,0.137696935,-5.800282638,-1.982700132,-3.095789092,-3.817582506,16.2933,49.5714
1188,4.4,-12,5.8,103.26,77.1,600960000,11.5110002,2,0.002928019,0.064722913,-5.833429084,-2.737639991,0.003026699,0.137696935,-5.800282638,-1.982700132,-3.095789092,-3.817582506,22.4271,49.4193
1188,4,-12,5.8,103.26,77.1,600960000,11.5110002,2,0.002928019,0.064722913,-5.833429084,-2.737639991,0.003026699,0.137696935,-5.800282638,-1.982700132,-3.095789092,-3.817582506,17.4748,49.2905
1188,4.2,-12,5.8,103.26,77.1,600960000,11.5110002,2,0.002928019,0.064722913,-5.833429084,-2.737639991,0.003026699,0.137696935,-5.800282638,-1.982700132,-3.095789092,-3.817582506,16.5083,49.2385
1323954,6.5,-12,2.6,0.68,16.8,1750000,11.54254082,2,0.380187306,0.163921895,-0.967091236,-1.808365212,0.361929392,0.456805799,-1.016306137,-0.783496925,0.841273976,-0.232809212,16.5139,48.9392
164633,6,-12,1.7,1.42,3.3,2430000,11.35329707,2,0.116888683,0.042618786,-2.146533222,-3.155460145,0.129736986,0.17199474,-2.042246061,-1.760291386,1.008926923,-0.281954675,16.5541,48.8912
164633,5.6,-12,1.7,1.42,3.3,2430000,11.35329707,2,0.116888683,0.042618786,-2.146533222,-3.155460145,0.129736986,0.17199474,-2.042246061,-1.760291386,1.008926923,-0.281954675,16.7254,48.7747
1326587,5.4,-12,2.9,0.9,333.7,2590000,11.35329707,2,1.125363004,1.040355369,0.118105654,0.039562355,0.768449529,1.50126104,-0.263380392,0.406305448,0.078543298,-0.66968584,15.2906,48.6035
1326587,5.2,-12,2.9,0.9,333.7,2590000,11.35329707,2,1.125363004,1.040355369,0.118105654,0.039562355,0.768449529,1.50126104,-0.263380392,0.406305448,0.078543298,-0.66968584,19.6635,48.5294
1326587,4.6,-12,2.9,0.9,333.7,2590000,11.35329707,2,1.125363004,1.040355369,0.118105654,0.039562355,0.768449529,1.50126104,-0.263380392,0.406305448,0.078543298,-0.66968584,11.7546,48.2178
1327086,3.205,-12,3,0.23,6.5,690000,11.40060801,2,0.640611365,0.13346427,-0.445332301,-2.013921477,0.657892159,0.452333665,-0.418714253,-0.793335174,1.568589176,0.374620921,13.0935,47.9906
164797,2.67,-12,1.7,1.03,39.4,1780000,11.40060801,2,0.527353128,0.244160218,-0.639884883,-1.40993064,0.437827084,0.566518498,-0.825931231,-0.568245546,0.770045756,-0.257685686,13.1231,47.9831
1327842,6.145,-12,2.7,0.26,55.2,700000,11.35329707,2,1.720327625,0.516115477,0.542514753,-0.661424746,1.370870443,1.090990559,0.315445898,0.087086053,1.203939498,0.228359845,13.0858,47.9632
164657,9.25,-12,2.5,1.15,50.2,2870000,11.40060801,3,0.695604412,0.390957245,-0.362974154,-0.939157072,0.459348582,0.81282559,-0.777945919,-0.207238718,0.576182918,-0.570707201,12.7681,47.9461
164657,9.3,-12,2.5,1.15,50.2,2870000,11.40060801,3,0.695604412,0.390957245,-0.362974154,-0.939157072,0.459348582,0.81282559,-0.777945919,-0.207238718,0.576182918,-0.570707201,21.0998,47.9097
164657,8,-12,2.5,1.15,50.2,2870000,11.40060801,3,0.695604412,0.390957245,-0.362974154,-0.939157072,0.459348582,0.81282559,-0.777945919,-0.207238718,0.576182918,-0.570707201,13.1733,47.9134
164657,13,-12,2.5,1.15,50.2,2870000,11.40060801,3,0.695604412,0.390957245,-0.362974154,-0.939157072,0.459348582,0.81282559,-0.777945919,-0.207238718,0.576182918,-0.570707201,13.3065,47.9111
164732,1.6,-12,2.8,1.5,117.8,4140000,11.40060801,1,0.192960515,0.432770091,-1.645269699,-0.83754866,0.081649153,0.79187499,-2.50532383,-0.23335174,-0.807721039,-2.27197209,117.8978,47.8661
164626,2.405,-12,5.1,1.07,15.7,5480000,11.35329707,2,0.142427843,0.131795377,-1.94891977,-2.026504733,0.147015734,0.375105587,-1.917215666,-0.980547727,0.077584964,-0.936667939,12.2393,47.873
164626,2.405,-12,5.1,1.07,15.7,5480000,11.35329707,2,0.142427843,0.131795377,-1.94891977,-2.026504733,0.147015734,0.375105587,-1.917215666,-0.980547727,0.077584964,-0.936667939,13.2778,47.8029
164626,2.67,-12,5.1,1.07,15.7,5480000,11.35329707,2,0.142427843,0.131795377,-1.94891977,-2.026504733,0.147015734,0.375105587,-1.917215666,-0.980547727,0.077584964,-0.936667939,93.6992,47.7492
1327506,3.74,-12,3.1,0.23,1.8,730000,11.40060801,2,0.337368029,0.057615259,-1.086580872,-2.853967835,0.402411456,0.259491153,-0.91028019,-1.349032668,1.767386964,0.438752478,11.7388,47.7187
1326800,11,-12,2.7,0.56,20.5,1540000,11.40060801,3,0.872758374,0.286750321,-0.136096538,-1.249143404,0.627532844,0.719956294,-0.465959268,-0.328564771,1.113046866,-0.137394497,11.8623,47.7228
164594,4,-12,1.6,1.07,6.4,1710000,11.40060801,2,0.222171009,0.073271045,-1.504307883,-2.613589764,0.225743132,0.254384279,-1.488357512,-1.368909247,1.109281881,-0.119448265,13.7857,47.6409
164772,5.875,-12,5.2,1.54,122,8060000,11.35329707,2,0.261529822,0.438357282,-1.341206959,-0.824720989,0.21688462,0.796181194,-1.52838977,-0.227928488,-0.516485971,-1.300461282,13.8672,47.6315
164772,4.81,-12,5.2,1.54,122,8060000,11.35329707,2,0.261529822,0.438357282,-1.341206959,-0.824720989,0.21688462,0.796181194,-1.52838977,-0.227928488,-0.516485971,-1.300461282,13.6588,47.5744
1326558,15,-12,4.9,0.76,195.5,3720000,11.35329707,3,1.214558101,1.115315291,0.194380307,0.109137137,0.7241926,1.70644758,-0.3226979,0.534413771,0.08524317,-0.857111671,11.7119,47.4568
1326558,13,-12,4.9,0.76,195.5,3720000,11.35329707,3,1.214558101,1.115315291,0.194380307,0.109137137,0.7241926,1.70644758,-0.3226979,0.534413771,0.08524317,-0.857111671,8.6785,47.3493
1327466,1.6,-12,2.6,0.22,215.1,580000,11.35329707,1,1.841496905,1.339753256,0.610578776,0.29248546,0.673256994,2.090794832,-0.395628159,0.737544296,0.318093316,-1.133172455,8.7807,47.3521
1331346,25.9,-12,4.6,0.23,0.4,1060000,11.54254082,3,0.21139286,0.030701605,-1.554036979,-3.483440346,0.246369199,0.182131921,-1.400924061,-1.703024013,1.929403367,0.302099953,8.2152,47.2837
165579,21.55,-12,9.6,5.18,21.1,50000000,11.54254082,3,0.036773924,0.12451227,-3.302966278,-2.083351015,0.032823231,0.320054685,-3.416618756,-1.139263408,-1.219615263,-2.277355347,18.4844,47.2667
165579,43.05,-12,9.6,5.18,21.1,50000000,11.54254082,4,0.065394439,0.144303484,-2.72731806,-1.935836668,0.046224975,0.35378509,-3.074235038,-1.039065641,-0.791481392,-2.035169397,8.2607,47.1997
165579,62.1,-12,9.6,5.18,21.1,50000000,11.54254082,4,0.065394439,0.144303484,-2.72731806,-1.935836668,0.046224975,0.35378509,-3.074235038,-1.039065641,-0.791481392,-2.035169397,8.7861,47.1227
165623,42,-12,3.1,1.1,7.6,3390000,10.42284863,4,0.472777571,0.134028477,-0.749130253,-2.009702987,0.291790675,0.403481282,-1.2317186,-0.907625182,1.260572734,-0.324093418,8.9779,47.0268
165623,27,-12,3.1,1.1,7.6,3390000,10.42284863,3,0.265861849,0.115646479,-1.324778471,-2.157217334,0.207193463,0.365012767,-1.574102318,-1.007822949,0.832438863,-0.566279368,15.4254,46.9865
165623,35,-12,3.1,1.1,7.6,3390000,10.42284863,4,0.472777571,0.134028477,-0.749130253,-2.009702987,0.291790675,0.403481282,-1.2317186,-0.907625182,1.260572734,-0.324093418,8.1619,46.8
1332426,15.7,-12,5.6,0.17,30.4,940000,10.42284863,3,2.113547861,0.586131037,0.748367986,-0.534211902,1.402476693,1.327223062,0.33823974,0.283088836,1.282579889,0.055150904,17.7411,46.7784
1331204,5.95,-12,5.4,0.22,50.9,1190000,10.86441738,2,1.191824588,0.521825234,0.1754854,-0.650422548,0.989871528,1.120531342,-0.010180114,0.113802985,0.825907948,-0.123983099,10.5285,46.8029
1331204,6.55,-12,5.4,0.22,50.9,1190000,10.86441738,2,1.191824588,0.521825234,0.1754854,-0.650422548,0.989871528,1.120531342,-0.010180114,0.113802985,0.825907948,-0.123983099,7.0992,46.6667
1331500,4,-12,3.2,0.42,16.7,1340000,11.40060801,2,0.527454459,0.196420082,-0.639692751,-1.627499638,0.500110474,0.544555819,-0.692926257,-0.607784828,0.987806886,-0.085141429,13.3448,46.7075
1331500,4.4,-12,3.2,0.42,16.7,1340000,11.40060801,2,0.527454459,0.196420082,-0.639692751,-1.627499638,0.500110474,0.544555819,-0.692926257,-0.607784828,0.987806886,-0.085141429,6.2858,46.638
165596,7,-12,6.6,1.11,108.5,7350000,11.40060801,2,0.284880981,0.460295684,-1.255683795,-0.775886204,0.243492918,0.854256243,-1.412667421,-0.15752408,-0.479797591,-1.255143342,13.9246,46.5772
165596,5.1,-12,6.6,1.11,108.5,7350000,11.40060801,2,0.284880981,0.460295684,-1.255683795,-0.775886204,0.243492918,0.854256243,-1.412667421,-0.15752408,-0.479797591,-1.255143342,15.9019,46.3983
1332193,6.55,-12,7.6,0.48,108.6,3650000,10.86441738,2,0.609577679,0.635204902,-0.494988891,-0.453807652,0.494512858,1.165422717,-0.704182127,0.153083869,-0.041181239,-0.857265995,16.1741,46.3891
165583,5,-12,13.1,2.34,390.1,30780000,11.40060801,2,0.149273776,0.798768599,-1.901973233,-0.224683989,0.121582354,1.127855808,-2.107163436,0.120318315,-1.677289244,-2.227481751,14.095,46.3642
1331800,2.95,-12,7.7,0.63,59.5,4800000,10.86441738,2,0.345074958,0.386070256,-1.063993615,-0.951735916,0.303050432,0.812253573,-1.193856044,-0.207942706,-0.112257698,-0.985913338,11.0513,46.3702
13657,3.8,-12,9.3,10.09,173.5,93430000,11.40060801,2,0.030693705,0.268430111,-3.483697704,-1.315164693,0.027826753,0.462506122,-3.581757378,-0.771095485,-2.168533011,-2.810661894,11.2448,46.0186
13657,3.6,-12,9.3,10.09,173.5,93430000,11.40060801,2,0.030693705,0.268430111,-3.483697704,-1.315164693,0.027826753,0.462506122,-3.581757378,-0.771095485,-2.168533011,-2.810661894,4.0381,45.9472
13657,3.3,-12,9.3,10.09,173.5,93430000,11.40060801,2,0.030693705,0.268430111,-3.483697704,-1.315164693,0.027826753,0.462506122,-3.581757378,-0.771095485,-2.168533011,-2.810661894,2.7722,45.9344
13657,1.4,-12,9.3,10.09,173.5,93430000,11.40060801,1,0.014077217,0.268430111,-4.26319762,-1.315164693,0.006903464,0.462506122,-4.975731952,-0.771095485,-2.948032927,-4.204636467,10.7507,45.8774
165475,3.3,-12,9.7,2.44,326.2,23590000,11.0063502,2,0.169157765,0.699234817,-1.776923478,-0.357768661,0.132745851,1.027791447,-2.019318872,0.027412274,-1.419154818,-2.046731146,10.0306,45.6463
165475,3,-12,9.7,2.44,326.2,23590000,11.0063502,2,0.169157765,0.699234817,-1.776923478,-0.357768661,0.132745851,1.027791447,-2.019318872,0.027412274,-1.419154818,-2.046731146,15.7365,45.6232
165475,3.1,-12,9.7,2.44,326.2,23590000,11.0063502,2,0.169157765,0.699234817,-1.776923478,-0.357768661,0.132745851,1.027791447,-2.019318872,0.027412274,-1.419154818,-2.046731146,15.8395,45.5735
165475,2.7,-12,9.7,2.44,326.2,23590000,11.0063502,2,0.169157765,0.699234817,-1.776923478,-0.357768661,0.132745851,1.027791447,-2.019318872,0.027412274,-1.419154818,-2.046731146,4.2459,45.4316
165501,3.5,-12,6.6,1.53,21.8,10160000,10.86441738,2,0.099160129,0.142432642,-2.311019267,-1.948886077,0.099075771,0.3787743,-2.311870359,-0.970814765,-0.362133191,-1.341055595,2.5021,45.46
165501,3.1,-12,6.6,1.53,21.8,10160000,10.86441738,2,0.099160129,0.142432642,-2.311019267,-1.948886077,0.099075771,0.3787743,-2.311870359,-0.970814765,-0.362133191,-1.341055595,14.7037,45.365
165501,2.5,-12,6.6,1.53,21.8,10160000,10.86441738,2,0.099160129,0.142432642,-2.311019267,-1.948886077,0.099075771,0.3787743,-2.311870359,-0.970814765,-0.362133191,-1.341055595,13.9293,45.3264
165501,2,-12,6.6,1.53,21.8,10160000,10.86441738,1,0.045478337,0.142432642,-3.090519183,-1.948886077,0.024579441,0.3787743,-3.705844933,-0.970814765,-1.141633107,-2.735030168,15.2265,45.2219
165501,2.6,-12,6.6,1.53,21.8,10160000,10.86441738,2,0.099160129,0.142432642,-2.311019267,-1.948886077,0.099075771,0.3787743,-2.311870359,-0.970814765,-0.362133191,-1.341055595,10.7868,45.1567
165501,2.6,-12,6.6,1.53,21.8,10160000,10.86441738,2,0.099160129,0.142432642,-2.311019267,-1.948886077,0.099075771,0.3787743,-2.311870359,-0.970814765,-0.362133191,-1.341055595,3.1164,44.9364
165501,3.8,-12,6.6,1.53,21.8,10160000,10.86441738,2,0.099160129,0.142432642,-2.311019267,-1.948886077,0.099075771,0.3787743,-2.311870359,-0.970814765,-0.362133191,-1.341055595,14.3867,44.8537
1330962,2.9,-12,5.1,0.16,1.5,820000,10.86441738,2,0.314539474,0.058772299,-1.156645698,-2.834084633,0.383701722,0.274267587,-0.957889795,-1.293651053,1.677438934,0.335761258,2.8146,44.8619
1330962,2.5,-12,5.1,0.16,1.5,820000,10.86441738,2,0.314539474,0.058772299,-1.156645698,-2.834084633,0.383701722,0.274267587,-0.957889795,-1.293651053,1.677438934,0.335761258,15.2701,44.6819
165430,1.65,-12,15.2,4.63,94.4,70250000,11.17982363,1,0.015928513,0.243014263,-4.139644487,-1.41463514,0.008447982,0.474140902,-4.773827694,-0.746250739,-2.725009347,-4.027576955,20.6855,43.9315
165430,2.3,-12,15.2,4.63,94.4,70250000,11.17982363,2,0.034730238,0.243014263,-3.360144571,-1.41463514,0.034052456,0.474140902,-3.379853121,-0.746250739,-1.945509431,-2.633602381,15.9793,43.8418
165430,3.5,-12,15.2,4.63,94.4,70250000,11.17982363,2,0.034730238,0.243014263,-3.360144571,-1.41463514,0.034052456,0.474140902,-3.379853121,-0.746250739,-1.945509431,-2.633602381,-8.0773,43.6039
165430,4,-12,15.2,4.63,94.4,70250000,11.17982363,2,0.034730238,0.243014263,-3.360144571,-1.41463514,0.034052456,0.474140902,-3.379853121,-0.746250739,-1.945509431,-2.633602381,-8.2821,43.2757
165430,4.3,-12,15.2,4.63,94.4,70250000,11.17982363,2,0.034730238,0.243014263,-3.360144571,-1.41463514,0.034052456,0.474140902,-3.379853121,-0.746250739,-1.945509431,-2.633602381,-3.2946,43.1521
1330945,3.85,-12,5.7,0.6,76.6,3400000,11.17982363,2,0.503306118,0.464054533,-0.68655671,-0.767753206,0.424906075,0.922600206,-0.855887135,-0.080559285,0.081196496,-0.77532785,-5.2833,42.9468
1330945,3.7,-12,5.7,0.6,76.6,3400000,11.17982363,2,0.503306118,0.464054533,-0.68655671,-0.767753206,0.424906075,0.922600206,-0.855887135,-0.080559285,0.081196496,-0.77532785,-4.7946,42.8776
1330945,3.45,-12,5.7,0.6,76.6,3400000,11.17982363,2,0.503306118,0.464054533,-0.68655671,-0.767753206,0.424906075,0.922600206,-0.855887135,-0.080559285,0.081196496,-0.77532785,-8.1418,42.8516
13641,8.5,-12,14,21.17,126.5,295590000,11.17982363,3,0.016480258,0.234222742,-4.105592096,-1.451482725,0.012778116,0.412676748,-4.360021262,-0.885090685,-2.654109371,-3.474930577,-5.888,42.8851
13641,5.1,-12,14,21.17,126.5,295590000,11.17982363,2,0.009391596,0.164305382,-4.667939991,-1.806028498,0.009307967,0.30665393,-4.67688457,-1.182035432,-2.861911493,-3.494849138,21.8138,42.8048
13641,4.3,-12,14,21.17,126.5,295590000,11.17982363,2,0.009391596,0.164305382,-4.667939991,-1.806028498,0.009307967,0.30665393,-4.67688457,-1.182035432,-2.861911493,-3.494849138,-6.075,42.6564
13641,5.2,-12,14,21.17,126.5,295590000,11.17982363,2,0.009391596,0.164305382,-4.667939991,-1.806028498,0.009307967,0.30665393,-4.67688457,-1.182035432,-2.861911493,-3.494849138,-8.4824,42.3453
13641,4.8,-12,14,21.17,126.5,295590000,11.17982363,2,0.009391596,0.164305382,-4.667939991,-1.806028498,0.009307967,0.30665393,-4.67688457,-1.182035432,-2.861911493,-3.494849138,2.8197,42.3483
13641,4.6,-12,14,21.17,126.5,295590000,11.17982363,2,0.009391596,0.164305382,-4.667939991,-1.806028498,0.009307967,0.30665393,-4.67688457,-1.182035432,-2.861911493,-3.494849138,0.9479,42.2007
13641,4.6,-12,14,21.17,126.5,295590000,11.17982363,2,0.009391596,0.164305382,-4.667939991,-1.806028498,0.009307967,0.30665393,-4.67688457,-1.182035432,-2.861911493,-3.494849138,1.8769,42.1382
13641,4.3,-12,14,21.17,126.5,295590000,11.17982363,2,0.009391596,0.164305382,-4.667939991,-1.806028498,0.009307967,0.30665393,-4.67688457,-1.182035432,-2.861911493,-3.494849138,-6.7181,42.1221
13641,4.45,-12,14,21.17,126.5,295590000,11.17982363,2,0.009391596,0.164305382,-4.667939991,-1.806028498,0.009307967,0.30665393,-4.67688457,-1.182035432,-2.861911493,-3.494849138,2.3849,41.9741
13641,3.4,-12,14,21.17,126.5,295590000,11.17982363,2,0.009391596,0.164305382,-4.667939991,-1.806028498,0.009307967,0.30665393,-4.67688457,-1.182035432,-2.861911493,-3.494849138,-7.9878,41.9684
1326248,5.2,-12,2.7,0.77,12.2,2100000,11.55831113,2,0.279774774,0.126774241,-1.273770378,-2.065347402,0.278812671,0.379858536,-1.277215154,-0.967956368,0.791577024,-0.309258785,1.2286,41.9667
